pid,round,cpu,wc,ram,logged,decided,agr_rounds,restarts,loaded_tail,active_tail,active_front,loaded_front,beb_bc,beb_dir,beb_r,pf_s,pf_r,sent,s_cyc,ack_s,ack_r,ack_cyc,recv,recvtot,aas,aar,lookup_size,acked_size,p_acks_size,send_q_size,susp_size,fl_s,fl_r,fl_rq,receive_q_size
7,59,6131,61110,5888,15,16,38,0,625,1125,1134,1144,38,785,1637,1507,1637,2651,4718,867,682,0,2219,3712,682,673,351,5686,124,319,0,4380,4564,4564,1073
7,60,6254,62229,6016,8,7,28,6,633,1133,1145,1155,28,423,845,955,845,2033,2558,1261,1008,0,2096,4282,1008,980,259,6162,75,749,0,4237,3492,3006,140
7,61,6351,63241,6016,17,18,58,0,650,1150,1162,1172,58,922,1982,2024,1982,2494,4576,1015,677,0,2569,4371,677,950,381,6240,156,697,0,4364,4330,4330,100
7,62,6448,64243,6016,23,24,67,0,673,1173,1185,1195,67,1103,2342,2376,2343,3044,5216,887,807,0,2814,4851,807,1057,305,6527,70,901,0,4918,4830,4830,95
7,63,6545,65251,6016,21,19,55,0,694,1194,1206,1216,55,1072,2126,2117,2125,2658,4984,944,850,0,2726,4640,849,885,262,6394,112,706,0,4594,4678,4678,133
7,64,6650,66260,6016,23,24,57,0,717,1217,1229,1239,57,1195,2314,2278,2314,3106,5045,1190,1091,0,3059,5513,1091,1199,329,6827,136,1045,0,5567,5546,5546,166
7,65,6757,67269,6016,16,18,52,0,733,1233,1245,1255,52,1031,1966,2019,1966,2601,4966,837,897,0,2618,4547,898,855,260,6660,95,699,0,4516,4499,4499,118
7,66,6856,68279,6016,29,26,74,0,762,1262,1274,1284,74,1081,2479,2487,2480,3309,5691,1033,863,0,3000,4990,863,955,439,6777,125,804,0,5385,5193,5193,321
7,67,6960,69293,6016,20,21,66,0,782,1282,1294,1304,66,1128,2356,2382,2357,3030,5421,850,794,0,3172,5018,794,873,218,6853,92,910,0,4799,4681,4681,6
7,68,7067,70313,6016,23,22,63,0,805,1305,1317,1327,63,1115,2235,2312,2234,2564,5078,810,969,0,2717,4724,968,862,276,6623,84,708,0,4522,4767,4767,55
7,69,7164,71328,6016,12,13,41,0,817,1317,1329,1339,41,1036,1951,1815,1951,2133,3724,822,815,0,2656,4421,816,777,241,6949,89,932,0,3951,4294,4294,11
7,70,7260,72336,6016,24,23,51,0,841,1341,1353,1363,51,991,1904,1960,1904,2489,4709,657,732,0,2273,3872,732,692,225,6739,72,672,0,4037,3964,3964,132
7,71,7356,73338,6016,18,19,57,0,859,1359,1371,1381,57,1122,2242,2205,2242,2626,4832,923,890,0,2610,4546,889,882,274,6798,184,671,0,4618,4587,4587,173
7,72,7455,74356,6016,19,19,42,0,878,1378,1390,1400,42,927,1740,1725,1741,3020,4785,1028,837,0,2641,4576,838,933,290,6965,122,631,0,5045,4913,4913,544
7,73,7545,75366,6016,14,15,44,0,892,1392,1404,1414,44,780,1543,1616,1543,2433,4088,889,855,0,2317,4154,855,826,275,7111,98,592,0,4337,3755,3755,164
7,74,7642,76370,6016,22,20,50,0,914,1414,1426,1436,50,977,1951,1927,1950,2230,4039,876,769,0,2341,4289,769,993,219,7307,57,710,0,4047,4146,4146,21
7,75,7738,77380,6016,23,23,56,0,937,1437,1449,1459,56,1234,2294,2298,2294,2686,4683,1020,868,0,2743,4706,867,921,236,7660,109,1011,0,4733,4754,4754,69
7,76,7853,78396,6016,24,25,62,0,961,1461,1473,1483,62,1248,2452,2426,2452,3521,6184,1019,1039,0,3243,5559,1040,1101,223,7391,119,774,0,5760,5576,5576,86
7,77,7964,79418,6016,20,19,68,0,981,1481,1493,1503,68,1189,2438,2481,2438,2868,5425,1196,1059,0,3167,5599,1059,1200,279,7334,107,698,0,5303,5541,5541,91
7,78,8060,80432,6016,19,20,44,0,1000,1500,1511,1521,44,1029,1901,1865,1902,2618,4717,815,790,0,2305,3911,790,660,304,7235,117,464,0,4361,4300,4300,500
7,79,8157,81529,6016,4,3,10,3,1004,1504,1516,1526,10,52,135,242,135,1044,1073,1053,137,0,288,458,137,13,408,7517,172,677,0,2123,2916,1244,1586
7,80,8257,82566,6016,5,5,24,7,1009,1509,1521,1531,24,497,941,953,940,1407,1918,604,1156,0,1799,4062,1156,855,477,7801,211,1122,0,3281,2859,2860,404
3,0,92,1021,4736,3,10,41,0,1,4,16,26,41,790,1397,1569,1398,1941,2858,394,464,0,1526,2481,464,349,300,363,116,652,0,2979,2631,2631,150
3,1,200,2045,4864,22,15,59,0,1,26,38,48,59,981,2049,2102,2048,3107,5186,884,836,0,2791,4594,835,806,297,373,69,677,0,4971,4748,4748,313
3,2,295,3055,4864,15,15,35,0,1,41,53,63,35,707,1338,1372,1338,2135,3603,635,839,0,1996,3703,840,697,172,518,70,583,0,3770,3475,3475,84
3,3,390,4082,4992,18,22,60,0,1,59,71,81,60,1285,2525,2425,2524,3101,5313,655,864,0,3234,4987,864,709,355,788,77,804,0,4800,4939,4939,36
3,4,491,5096,5120,24,20,54,0,1,83,95,105,54,883,1773,1909,1774,3011,4916,823,654,0,2449,3897,654,640,467,690,116,808,0,4668,4242,4242,381
3,5,594,6108,5120,14,15,55,0,1,97,109,119,55,1026,2158,2071,2159,2770,5241,841,806,0,2979,4868,806,898,239,694,76,467,0,4534,4610,4610,159
3,6,701,7145,5120,23,22,62,0,1,120,132,142,62,1044,2141,2222,2141,2582,4603,820,725,0,2902,4592,725,804,245,985,112,668,0,4307,4715,4715,282
3,7,801,8163,5248,16,16,38,1,1,136,148,158,38,968,1771,1690,1770,2706,4510,1002,1290,0,2849,5367,1290,1045,226,1410,77,554,0,5178,5138,5138,141
3,8,897,9173,5248,27,27,73,0,1,163,175,185,73,1273,2627,2660,2627,3207,5541,888,953,0,2977,4939,953,832,343,1695,110,880,0,5207,5029,5029,231
3,9,1003,10181,5376,21,21,66,0,1,184,194,204,66,1063,2298,2317,2298,2857,5327,626,828,0,2778,4461,828,676,363,1686,134,727,0,4491,4258,4258,28
3,10,1099,11204,5376,13,13,35,0,1,197,209,219,35,699,1356,1364,1356,2061,3527,796,684,0,2235,3872,684,787,258,1819,94,625,0,3701,3811,3811,11
3,11,1189,12211,5376,3,6,24,0,1,200,212,222,24,547,1101,1003,1102,2152,3414,681,497,0,1654,2796,497,509,183,1940,62,366,0,3490,2905,2905,120
3,12,1288,13232,5376,23,20,55,0,1,223,235,245,55,1019,1945,2064,1944,2226,3827,574,698,0,2396,3959,698,679,295,2223,105,829,0,3658,3845,3845,40
3,13,1386,14248,5376,19,20,67,0,1,242,254,264,67,1174,2495,2447,2495,3048,5575,849,855,0,3107,4974,855,838,311,2196,97,749,0,4932,4962,4962,28
3,14,1484,15258,5376,14,16,43,0,1,256,268,278,43,1016,1881,1833,1882,2392,4416,742,720,0,2398,3931,720,649,342,2183,136,558,0,4034,4222,4222,328
3,15,1592,16269,5504,21,18,42,1,1,277,289,299,42,861,1510,1659,1510,1999,3315,1004,807,0,2599,4481,807,923,492,2468,177,933,0,3966,5282,5230,1095
3,16,1708,17290,5632,28,28,56,0,1,305,317,327,56,1378,2564,2442,2564,3218,5778,1209,1370,0,3850,6683,1370,1264,328,2913,120,815,0,5564,5825,5825,271
3,17,1804,18300,5632,26,27,64,0,1,331,343,353,64,1213,2435,2429,2434,2987,5570,716,879,0,2795,4675,879,826,365,2851,170,661,0,4556,4542,4542,158
3,18,1908,19313,5632,18,18,54,0,1,349,361,371,54,1031,2106,2057,2106,2626,4642,1083,868,0,2894,4869,868,931,315,2957,138,702,0,4737,4659,4659,19
3,19,2006,20320,5760,20,20,57,0,1,369,381,391,57,918,1920,2001,1920,2460,4472,822,879,0,2327,4260,879,884,300,3163,83,691,0,4341,4185,4185,100
3,20,2113,21330,5760,10,9,27,5,1,379,391,401,27,436,837,949,837,1680,2718,666,961,0,1492,2995,960,363,247,3257,73,602,0,3486,2907,2907,12
3,21,2250,22606,5760,3,4,18,8,1,382,394,404,18,256,507,598,508,1647,2390,434,556,0,877,2184,557,578,160,3330,43,527,0,2590,1782,1782,55
3,22,2337,23672,5888,2,1,27,15,1,384,396,406,27,586,1054,1099,1055,1530,1996,944,353,0,1361,2193,353,383,486,3533,150,1175,0,2843,3121,3121,983
3,23,2445,24676,5888,15,17,28,0,1,399,411,421,28,713,1419,1245,1419,3054,4527,1032,1107,0,2800,5168,1107,1081,413,4652,162,946,0,5373,4901,4862,677
3,24,2548,25705,5888,21,20,46,0,1,420,432,442,46,1065,2020,1939,2019,2531,4860,812,875,0,2658,4717,875,987,227,4520,111,557,0,4398,4196,4196,156
3,25,2649,26713,5888,27,27,65,0,1,447,459,469,65,1151,2305,2386,2306,2819,5184,761,949,0,2894,4888,949,874,197,4578,43,578,0,4709,4852,4852,120
3,26,2755,27721,6016,26,25,64,0,1,473,485,495,64,1232,2470,2448,2471,3009,5400,908,879,0,2833,4714,879,832,440,4622,150,642,0,4971,4810,4810,216
3,27,2861,28729,6016,23,23,68,0,1,496,508,518,68,1274,2588,2566,2588,3383,5878,1161,1116,0,3334,5722,1116,1092,339,4833,120,713,0,5840,5732,5732,226
3,28,2968,29738,6016,20,23,71,0,16,516,528,538,71,1321,2689,2670,2688,3522,6304,849,1074,0,3424,5632,1073,956,278,4797,88,601,0,5604,5458,5458,52
3,29,3076,30749,6016,28,25,81,0,44,544,556,566,81,1281,2732,2820,2732,3230,5874,1030,873,0,3286,5237,873,906,461,4832,127,777,0,5313,5276,5276,91
3,30,3179,31755,6016,20,20,64,0,64,564,576,586,64,1153,2429,2369,2430,2979,5362,922,885,0,3151,5155,886,951,362,5080,105,763,0,4967,5187,5187,124
3,31,3275,32769,6016,20,20,51,0,84,584,596,606,51,1141,2147,2110,2146,2564,4816,682,812,0,2683,4448,812,776,133,4940,52,712,0,4237,4424,4424,100
3,32,3379,33779,6016,18,18,51,0,102,602,614,624,51,947,1881,1916,1882,2414,4536,1077,772,0,2416,4219,772,863,203,4911,112,506,0,4423,4317,4317,287
3,33,3493,34787,6016,23,22,62,0,125,625,637,647,62,1152,2350,2330,2349,3217,5463,1018,1008,0,2917,5201,1008,1093,282,5070,139,594,0,5420,4939,4939,25
3,34,3597,35795,6016,24,24,60,0,149,649,661,671,60,1132,2249,2272,2249,2603,4815,760,864,0,2976,4835,864,827,246,5172,72,654,0,4407,5117,5117,307
3,35,3705,36802,6016,25,25,67,0,174,674,686,696,67,1309,2546,2582,2547,3024,5240,1042,1030,0,2852,5171,1030,1105,232,5490,103,1020,0,5256,4967,4967,106
3,36,3813,37822,6016,21,21,53,0,195,695,707,717,53,1002,2087,2009,2086,2718,5216,938,1029,0,2525,4601,1029,888,383,5280,109,532,0,4865,4898,4898,403
3,37,3920,38875,6016,17,17,60,0,212,712,724,734,60,978,2041,2118,2040,3337,5445,881,875,0,2587,4463,875,825,300,5267,113,543,0,5273,4524,4524,464
3,38,4018,39954,6016,11,11,34,7,223,723,735,745,34,717,1264,1363,1264,1074,2114,681,665,0,2103,3708,665,759,120,5583,63,866,0,2580,3169,3169,40
3,39,4114,40963,6016,24,24,62,0,247,747,759,769,62,1133,2360,2311,2360,2807,5095,796,945,0,2883,4774,945,768,361,5827,117,889,0,4728,4854,4854,120
3,40,4194,41972,6144,3,4,0,0,250,750,759,769,0,195,394,195,395,1593,2209,976,83,0,490,754,83,150,397,5454,109,468,0,2832,3484,2678,2044
3,41,4340,43241,6272,20,19,31,0,270,770,777,787,31,872,1422,1461,1421,2951,4322,1028,1644,0,2903,6046,1644,1246,376,5978,117,878,0,4789,3945,3945,0
3,42,4432,44249,6272,12,12,47,0,282,782,794,804,47,1017,1901,1910,1901,2555,4405,729,916,0,2508,4418,916,825,187,6065,79,938,0,4360,4483,4483,65
3,43,4530,45252,6272,28,28,66,0,310,810,822,832,66,1209,2496,2463,2497,3056,5940,956,935,0,2821,4886,935,956,351,5692,129,517,0,5127,4933,4933,112
3,44,4630,46255,6272,17,18,61,0,327,827,839,849,61,1117,2211,2276,2210,2824,4899,950,883,0,2713,4718,883,942,212,5952,79,762,0,4817,4712,4712,106
3,45,4732,47283,6272,21,20,50,0,348,848,860,870,50,1071,2029,2021,2029,2509,4515,954,801,0,2727,4542,801,854,327,6113,121,778,0,4444,4765,4765,329
3,46,4827,48297,6272,22,23,52,0,370,870,882,892,52,1120,2129,2108,2128,3004,5242,901,861,0,2750,4778,861,986,139,6209,119,679,0,4946,4637,4637,188
3,47,4925,49338,6272,22,21,63,0,392,892,904,914,63,1244,2416,2441,2415,2853,5167,922,1056,0,3066,5206,1056,904,225,6392,73,806,0,4991,5125,5125,110
3,48,5017,50376,6272,18,21,53,0,410,910,922,932,53,1191,2286,2198,2287,2914,5297,906,923,0,2780,4705,923,823,280,6258,134,621,0,4729,4586,4586,166
3,49,5120,51386,6272,24,22,63,0,434,934,946,956,63,1121,2241,2318,2241,2522,4588,812,808,0,2615,4469,808,863,279,6479,111,876,0,4318,4331,4331,29
3,50,5218,52396,6272,24,23,55,0,458,958,970,980,55,1106,2146,2151,2146,3366,5565,955,1100,0,2742,4908,1100,901,374,6591,107,828,0,5601,4993,4993,114
3,51,5320,53405,6272,15,16,39,0,473,973,983,993,39,952,1742,1693,1742,2598,4101,677,950,0,2689,4597,950,782,232,7111,77,1023,0,4385,4490,4490,62
3,52,5426,54416,6272,26,25,65,0,499,999,1011,1021,65,1212,2373,2447,2373,3010,5738,934,902,0,2769,4677,902,833,413,6827,146,780,0,5026,4635,4635,54
3,53,5520,55424,6272,12,12,38,0,511,1011,1023,1033,38,810,1568,1532,1568,1929,3336,885,730,0,2295,3799,730,635,372,7094,172,903,0,3724,4891,4891,1146
3,54,5633,56467,6272,15,15,37,11,526,1026,1038,1048,37,930,1734,1633,1734,3065,4875,1131,1379,0,3155,5886,1379,1162,496,7592,171,728,0,5755,5272,5272,553
3,55,5739,57513,6272,25,25,47,0,551,1051,1063,1073,47,962,1889,1855,1889,2432,4312,679,827,0,2559,4453,827,875,254,7912,95,709,0,4118,3957,3957,69
3,56,5839,58521,6272,26,26,73,0,577,1077,1089,1099,73,1255,2573,2642,2572,3205,5835,758,876,0,2918,4821,875,853,306,7807,118,721,0,4998,4839,4839,87
3,57,5943,59531,6272,19,19,62,0,596,1096,1108,1118,62,1131,2299,2309,2299,2905,5331,1156,1023,0,2940,5199,1023,1067,278,7705,111,603,0,5264,5322,5322,212
3,58,6043,60538,6272,21,21,55,0,617,1117,1129,1139,55,1090,2118,2135,2118,2522,4430,754,916,0,2701,4544,916,760,380,7975,96,831,0,4372,4546,4546,214
3,59,6144,61547,6272,8,9,20,0,625,1125,1137,1147,20,502,938,882,939,2168,3468,877,432,0,1236,2169,433,405,288,7835,121,413,0,3648,3364,3364,1414
3,60,6251,62584,6272,12,13,35,7,637,1137,1149,1159,35,564,1166,1229,1165,1896,2817,1102,1510,0,2440,5407,1510,1195,330,8683,117,738,0,4687,4303,4013,98
3,61,6353,63643,6272,14,20,45,0,651,1151,1163,1173,45,972,1900,1827,1901,2175,4158,932,865,0,2668,4747,865,1042,187,8568,63,582,0,4151,4715,4715,79
3,62,6459,64659,6272,33,25,76,0,684,1184,1196,1206,76,1194,2451,2638,2451,3230,5906,857,892,0,2866,4699,892,767,437,8620,166,550,0,5148,4881,4881,265
3,63,6569,65670,6400,17,18,59,0,701,1201,1213,1223,59,1098,2248,2219,2248,2832,4990,1024,1043,0,3094,5313,1043,1009,359,8727,219,611,0,5059,5351,5351,305
3,64,6682,66677,6400,24,23,55,0,725,1225,1237,1247,55,1160,2211,2205,2211,3040,5024,1092,1031,0,2825,5070,1031,1038,343,9098,106,837,0,5342,4961,4961,196
3,65,6789,67713,6400,20,21,57,0,745,1245,1257,1267,57,1073,2118,2156,2117,2819,5114,888,946,0,2745,4810,946,933,343,9186,145,821,0,4820,4638,4638,24
3,66,6897,68772,6400,25,23,70,0,770,1270,1282,1292,70,1125,2425,2455,2426,3363,5683,944,962,0,3224,5255,962,901,384,9433,87,956,0,5449,5483,5483,257
3,67,7002,69789,6400,19,18,59,0,789,1289,1301,1311,59,1148,2321,2269,2321,2594,5234,1116,903,0,2823,4971,903,1066,353,9049,173,605,0,4748,4901,4901,246
3,68,7099,70799,6400,17,18,62,0,806,1306,1318,1328,62,1025,2234,2203,2234,2929,5213,1011,971,0,2547,4756,971,1063,222,9166,81,525,0,5081,4680,4680,170
3,69,7193,71806,6400,27,26,70,0,833,1333,1345,1355,70,1014,2189,2344,2189,2778,4713,737,749,0,2772,4392,749,698,350,9484,102,934,0,4443,4409,4409,201
3,70,7296,72813,6400,13,14,50,0,846,1346,1358,1368,50,1066,2159,2016,2160,3205,5599,689,571,0,2503,3862,571,621,350,9234,161,556,0,4625,3953,3953,317
3,71,7402,73816,6400,22,21,69,0,868,1368,1380,1390,69,1111,2343,2422,2342,3004,5051,979,816,0,3235,5374,816,1141,252,9457,67,931,0,4979,5017,5017,21
3,72,7498,74832,6400,15,18,43,0,883,1383,1395,1405,43,917,1805,1734,1805,2686,4762,604,934,0,2220,3905,934,575,337,9626,110,682,0,4424,3924,3924,41
3,73,7684,75860,6400,14,11,33,4,897,1397,1409,1419,33,590,1197,1217,1198,1664,2457,700,579,0,1728,3012,579,563,439,10113,179,1106,0,2976,3380,3380,419
3,74,7786,76879,6400,27,27,60,0,924,1424,1436,1446,60,1230,2369,2370,2369,3046,5821,852,963,0,2965,5065,963,955,302,9906,77,711,0,4762,4689,4689,83
3,75,7893,77889,6400,18,18,53,0,942,1442,1454,1464,53,1193,2218,2200,2218,2832,5180,903,965,0,2896,4893,965,858,235,10034,84,598,0,4748,4940,4940,182
3,76,7991,78921,6400,27,29,67,0,969,1469,1481,1491,67,1205,2446,2478,2447,3376,5626,1033,852,0,3123,5132,852,990,222,10236,69,825,0,5362,5004,5004,186
3,77,8087,79927,6400,22,20,56,0,991,1491,1503,1513,56,1249,2318,2313,2317,2661,4716,798,834,0,2908,4697,834,777,335,10430,136,1084,0,4453,4638,4638,127
3,78,8193,80934,6400,9,11,24,0,1000,1500,1510,1520,24,499,1016,955,1017,1965,3675,853,471,0,1252,2211,471,396,312,9909,106,329,0,3469,3286,3286,1269
3,79,8289,82001,6400,2,0,12,4,1002,1502,1514,1524,12,126,225,354,224,329,329,917,787,0,1133,2493,786,400,225,10300,100,683,0,2192,2865,1765,610
3,80,8419,83035,6400,5,5,20,4,1007,1507,1519,1529,20,599,1104,979,1104,2209,3188,651,718,0,1672,3369,719,796,510,10366,175,759,0,3683,3409,3408,660
11,0,121,1038,4864,12,12,64,0,1,13,25,35,64,1013,1992,2229,1992,2603,4150,712,610,0,2122,3543,610,651,243,224,109,682,0,4105,3723,3723,180
11,1,232,2062,4864,20,20,57,0,1,33,45,55,57,915,1931,1998,1931,3131,5248,807,763,0,2668,4387,763,786,174,146,45,563,0,4881,4368,4368,196
11,2,316,3089,4864,13,13,42,0,1,46,58,68,42,788,1652,1586,1652,2324,3823,739,713,0,2306,3937,713,751,378,492,178,725,0,3865,3812,3812,104
11,3,413,4103,4864,25,25,64,0,1,71,83,93,64,1233,2443,2449,2443,2625,5019,1071,931,0,2996,5235,931,1129,232,567,83,780,0,4807,5160,5160,30
11,4,510,5117,4992,13,13,55,0,1,84,96,106,55,840,1819,1885,1820,2691,4609,759,812,0,2312,3940,812,651,309,833,94,747,0,4422,4276,4276,366
11,5,607,6121,5120,20,22,54,0,1,104,116,126,54,1103,2234,2129,2234,2876,5035,652,858,0,2828,4572,858,711,408,952,106,716,0,4566,4281,4281,84
11,6,702,7132,5120,17,15,57,0,1,121,133,143,57,985,2019,2068,2018,2609,4903,844,669,0,2676,4269,669,754,203,669,76,491,0,4282,4258,4258,73
11,7,804,8148,5120,21,21,60,0,1,142,154,164,60,975,2093,2115,2093,2781,4790,633,720,0,2582,4218,720,736,227,871,143,597,0,4265,4188,4188,64
11,8,914,9169,5248,20,22,63,0,1,162,174,184,63,1266,2464,2463,2465,3298,5436,1081,973,0,3181,5284,973,968,275,1167,113,922,0,5532,5406,5406,210
11,9,1022,10186,5248,22,20,52,0,1,184,196,206,52,1032,2038,2020,2037,2520,4666,816,697,0,2576,4251,697,796,274,1131,99,796,0,4187,4135,4135,112
11,10,1105,11191,5248,14,14,41,0,1,198,210,220,41,715,1483,1494,1483,2124,3705,459,690,0,1831,3234,690,544,291,1284,82,709,0,3452,3195,3195,73
11,11,1199,12194,5248,4,8,24,0,1,202,214,224,24,500,944,956,944,1666,2911,551,558,0,1397,2548,558,454,311,1090,63,420,0,2915,2612,2612,138
11,12,1302,13198,5248,16,16,48,0,1,218,230,240,48,1130,2108,2042,2108,2078,3494,881,896,0,2690,4738,896,971,161,1788,42,1046,0,4035,4606,4606,6
11,13,1394,14200,5376,26,22,55,0,1,244,256,266,55,1051,2025,2096,2026,2956,5492,774,768,0,2558,4232,767,737,166,1418,92,627,0,4657,4322,4322,96
11,14,1495,15225,5376,20,20,49,0,1,264,276,286,49,1016,1896,1947,1896,2445,4418,814,908,0,2785,4617,909,765,131,1560,55,621,0,4271,4495,4495,0
11,15,1590,16242,5376,26,26,65,0,1,290,302,312,65,1150,2383,2385,2384,3223,5540,907,842,0,3031,4926,842,878,247,1684,79,689,0,5152,5036,5036,110
11,16,1684,17259,5376,24,24,67,0,1,314,326,336,67,1158,2357,2431,2356,2801,5020,759,828,0,3169,4829,828,661,421,2011,122,957,0,4541,4833,4833,206
11,17,1791,18265,5376,25,25,69,0,1,339,351,361,69,1243,2516,2554,2516,2865,5379,871,918,0,2936,5024,918,993,305,2097,80,997,0,4833,4864,4864,46
11,18,1884,19278,5632,15,17,58,0,1,354,366,376,58,891,2107,1993,2107,2887,5185,872,837,0,2515,4238,837,722,319,2148,122,692,0,4756,4239,4239,52
11,19,1972,20295,5632,18,17,52,0,1,372,384,394,52,1015,1930,2003,1930,2472,4431,503,720,0,2208,3721,720,617,285,2103,87,736,0,3875,3843,3843,174
11,20,2042,21324,5632,3,4,0,0,1,375,384,394,0,170,331,170,332,1009,1674,1054,153,0,458,712,153,80,373,1820,120,241,0,2396,3174,2563,2044
11,21,2152,22495,5760,4,3,33,22,1,379,391,401,33,576,670,1203,669,166,166,585,944,0,1638,3558,944,710,166,2246,58,1444,0,1706,1926,1517,3
11,22,2240,23532,6016,1,1,20,9,1,380,392,402,20,494,826,874,827,1584,2171,583,421,0,1166,2103,421,371,343,2526,97,1744,0,2763,2963,2963,907
11,23,2354,24534,6144,15,14,31,9,1,395,407,417,31,520,1796,1109,1795,3477,5746,1002,1309,0,3356,5951,1309,1097,336,2971,104,586,0,5948,5347,5347,303
11,24,2446,25539,6144,27,32,47,0,1,422,434,444,47,989,1965,1882,1966,2313,3982,900,678,0,2571,4381,678,953,326,3157,146,799,0,4071,4162,4162,84
11,25,2547,26548,6144,25,20,62,0,1,447,459,469,62,1162,2213,2340,2212,2726,5205,859,838,0,2588,4442,838,836,299,2945,107,660,0,4603,4383,4383,25
11,26,2634,27556,6144,22,22,50,0,1,469,481,491,50,1279,2350,2229,2350,2798,5022,699,701,0,2738,4326,701,713,245,2877,79,665,0,4378,4330,4330,29
11,27,2716,28564,6144,28,28,64,0,1,497,509,519,64,1254,2402,2470,2402,2857,5341,656,719,0,2837,4427,719,696,261,2951,62,651,0,4412,4472,4472,74
11,28,2817,29572,6144,25,25,62,0,22,522,534,544,62,1274,2410,2452,2410,2773,5146,848,884,0,2930,4816,884,829,280,3043,105,730,0,4665,4754,4754,12
11,29,2913,30590,6272,20,21,66,0,42,542,554,564,66,1251,2525,2505,2526,2825,5248,1000,874,0,2935,4913,874,934,389,3063,195,812,0,4879,5167,5167,266
11,30,3013,31598,6272,22,21,66,0,64,564,576,586,66,1238,2496,2492,2495,3287,5934,996,895,0,3056,5139,895,1005,406,3073,111,657,0,5358,4875,4875,2
11,31,3111,32609,6272,26,26,65,0,90,590,602,612,65,1156,2346,2391,2346,2816,5039,751,818,0,2717,4525,817,817,350,3206,91,825,0,4564,4613,4613,90
11,32,3216,33616,6272,14,15,42,0,104,604,616,626,42,944,1811,1742,1811,2543,4353,884,777,0,2339,4050,778,768,245,3316,71,756,0,4364,4043,4043,83
11,33,3323,34624,6272,22,25,66,0,126,626,638,648,66,1137,2488,2391,2488,3087,5693,634,813,0,3005,4731,812,739,366,3168,110,542,0,4713,4758,4758,116
11,34,3435,35643,6272,23,19,64,0,149,649,661,671,64,1197,2319,2413,2319,2761,4676,1026,920,0,2972,5082,921,1014,128,3707,49,1039,0,4888,5052,5052,128
11,35,3530,36657,6272,24,24,66,0,173,673,685,695,66,1225,2467,2479,2467,2756,5570,720,901,0,2759,4518,900,685,322,3368,101,705,0,4536,4638,4638,248
11,36,3628,37665,6272,23,23,56,0,196,696,708,718,56,1023,2124,2087,2124,3173,5347,780,710,0,2669,4224,711,678,345,3341,106,618,0,4579,4109,4109,148
11,37,3727,38692,6272,13,13,50,0,209,709,721,731,50,980,1906,1930,1907,2120,3717,740,593,0,2523,4062,593,781,270,3606,83,951,0,3633,3964,3964,89
11,38,3813,39760,6272,14,14,32,6,223,723,735,745,32,641,1236,1249,1236,1752,2982,610,763,0,1918,3484,763,626,145,4061,71,1002,0,3228,3265,3265,69
11,39,3909,40767,6272,23,23,55,0,246,746,758,768,55,1121,2156,2166,2156,2888,4933,1092,888,0,2688,4672,887,928,609,4065,259,1123,0,5046,4948,4948,345
11,40,4024,41779,6272,2,7,25,7,248,748,760,770,25,423,842,898,842,1711,3327,743,866,0,1620,3163,867,485,229,3970,78,405,0,3501,2888,2888,73
11,41,4139,43000,6272,15,11,32,1,263,763,775,785,32,602,1105,1210,1106,2070,3164,952,875,0,1743,3769,875,964,433,4223,155,598,0,3386,3550,3550,392
11,42,4232,44001,6272,19,16,50,0,282,782,794,804,50,979,2069,1929,2068,2576,4579,764,748,0,2620,4494,748,944,318,4253,79,524,0,4268,4219,4219,117
11,43,4319,45006,6272,25,25,59,0,307,807,819,829,59,1221,2298,2342,2299,2373,4229,754,788,0,2672,4325,788,692,486,4591,149,1010,0,4095,4383,4383,175
11,44,4418,46010,6272,19,18,55,0,326,826,838,848,55,1126,2172,2171,2171,2950,5518,789,887,0,2733,4632,887,840,237,4406,90,613,0,4806,4541,4541,84
11,45,4519,47027,6272,22,22,66,0,348,848,860,870,66,1135,2375,2389,2376,2866,5144,1081,863,0,2845,4849,863,967,433,4413,135,723,0,4966,5027,5027,289
11,46,4622,48056,6272,21,21,63,0,369,869,881,891,63,1031,2191,2228,2191,2635,4920,822,932,0,2845,4799,932,839,341,4511,108,716,0,4462,4695,4695,250
11,47,4720,49068,6272,21,21,70,0,390,890,902,912,70,1181,2511,2511,2511,3371,5826,919,982,0,2894,5040,982,1001,233,4634,103,772,0,5452,4889,4889,99
11,48,4821,50079,6272,20,20,71,0,410,910,922,932,71,1193,2582,2542,2582,3100,5746,812,786,0,3052,4752,786,738,553,4435,190,668,0,4878,5015,5015,362
11,49,4920,51090,6272,15,22,49,0,425,925,937,947,49,1078,2145,2009,2145,2416,4562,955,956,0,2774,4858,956,944,246,4714,128,531,0,4392,4504,4504,37
11,50,5027,52119,6272,26,24,70,0,451,951,963,973,70,1207,2463,2537,2463,3077,5584,970,910,0,2900,4918,910,943,265,4718,129,561,0,5137,4907,4907,123
11,51,5124,53130,6272,22,18,58,0,473,973,985,995,58,895,1903,1997,1903,2518,4203,483,560,0,2520,3858,560,601,353,4986,158,873,0,3741,3851,3851,124
11,52,5226,54145,6272,26,25,59,0,499,999,1011,1021,59,1274,2388,2395,2388,3482,5881,1161,845,0,3012,5085,845,1057,332,5051,111,869,0,5668,5047,5047,88
11,53,5321,55152,6272,17,17,61,0,516,1016,1028,1038,61,995,2139,2154,2139,2407,4875,635,784,0,2637,4316,783,728,252,4849,70,555,0,3985,4394,4394,170
